case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
ok,184,620000000,blocked,4,5,4,18,0,0,0,1,0,0,0,-1,7,3,1,1,0,1,17,0,0,15,16,16,0,0
ok,185,620000000,offer,5,1,5,17,0,0,0,3,1,0,0,1,9,1,1,1,0,1,16,0,0,17,18,2,16,0
ok,186,620000000,blocked,5,1,5,17,0,0,0,3,1,0,0,1,9,1,1,1,0,1,16,0,0,17,18,2,16,0
ok,187,633081028,ingress_before,4,5,0,0,2,3,0,1,0,0,0,-1,7,3,1,1,0,1,17,128,33,15,16,16,0,0
ok,188,633081028,release,4,5,4,0,0,0,0,1,0,0,0,-1,7,3,0,0,0,1,17,0,0,15,15,15,0,0
ok,189,633081028,ingress_after,4,5,0,0,2,3,0,1,0,0,0,-1,7,3,0,0,0,0,17,128,33,15,15,15,0,0
ok,190,640000000,offer,4,5,4,18,0,0,0,1,0,1,1,7,7,3,1,1,0,1,17,0,0,14,15,15,0,0
ok,191,640000000,admit,4,5,4,18,0,0,0,1,0,1,1,7,7,3,1,1,0,1,18,0,0,15,16,16,0,0
ok,192,640000000,offer,5,1,5,17,0,0,0,1,1,0,1,0,9,1,1,1,0,1,16,0,0,17,18,2,16,0
ok,193,640000000,blocked,5,1,5,17,0,0,0,1,1,0,1,0,9,1,1,1,0,1,16,0,0,17,18,2,16,0
ok,194,650000028,tx_start,5,4,0,0,2,3,0,3,1,0,0,9,1,9,1,0,0,1,16,128,33,17,18,2,16,0
ok,195,660000000,offer,4,5,4,19,0,0,0,1,0,1,1,6,7,3,1,1,0,1,18,0,0,15,16,16,0,0
ok,196,660000000,blocked,4,5,4,19,0,0,0,1,0,1,1,6,7,3,1,1,0,1,18,0,0,15,16,16,0,0
ok,197,660000000,offer,5,1,5,17,0,0,0,3,1,0,0,9,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,198,660000000,blocked,5,1,5,17,0,0,0,3,1,0,0,9,1,9,1,1,0,1,16,0,0,17,18,2,16,0
ok,199,672081028,ingress_before,4,5,0,0,2,3,0,1,0,1,1,5,7,3,1,1,0,1,18,128,33,15,16,16,0,0
ok,200,672081028,ingress_after,4,5,0,0,2,3,0,1,0,1,1,5,7,3,1,1,0,1,18,128,33,15,16,16,0,0
ok,201,680000000,offer,4,5,4,19,0,0,0,1,0,1,1,4,7,3,1,1,0,1,18,0,0,15,16,16,0,0
