seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
130,5,5,1,13619,local,,2464338,1,0,0,2498025,2498027,1,1450,2515867,2515868,ack,0,2515868,,,,,,,2548.1,2581.842111114,2581.842111114,2600.094111086,2600.094111086,True,1,2514558,2599.165811086,released
130,5,7,1,6534,relay,4,2464545,1,0,0,2499637,2499639,1,1451,2517381,2517382,ack,0,2517382,2464547,ack,721,,,False,2548.413812444,2583.675111114,2583.675111114,2601.472111086,2601.472111086,True,1,2516456,2600.426811086,released
130,8,7,1,13330,relay,7,2464612,1,0,0,4153158,4153160,2,857,4154619,4154620,dack,0,4174702,2464614,dack,708,,,False,2548.517812442,4124.451295402,4124.451295402,4125.355295346,4145.355295374,True,1,4522794,4480.252811086,released
130,7,7,1,13623,local,,2465185,1,0,0,2513182,2513184,8,724,2517306,2517307,dack,1,2535649,,,,,,,2548.76,2598.134292498,2598.134292498,2601.417292442,2621.41729247,True,1,4676661,4621.770811086,released
130,5,7,1,6539,relay,4,2465298,1,0,0,2501308,2501310,1,1452,2517378,2517379,ack,0,2517379,2465299,ack,722,,,False,2548.946812444,2585.833111114,2585.833111114,2601.472111086,2601.472111086,True,1,2517097,2601.050811086,released
130,3,3,1,13626,local,,2465672,1,0,0,2465680,2465682,1,3371,2475217,2475218,ack,0,2475218,,,,,,,2549.24,2549.240000028,2549.240000028,2557.519108077,2557.519108077,True,1,2475018,2557.227808077,released
130,3,3,1,13627,local,,2465690,1,0,0,2465698,2465700,1,3372,2475743,2475744,ack,0,2475744,,,,,,,2549.26,2549.260000028,2549.260000028,2558.026108077,2558.026108077,True,1,2475482,2557.773808077,released
130,5,7,1,6500,relay,4,2465734,1,0,0,2503999,2504001,1,1453,2519338,2519339,ack,0,2519339,2465735,ack,720,,,False,2549.323812444,2588.407111114,2588.407111114,2604.839111086,2604.839111086,True,1,2519036,2604.222811086,released
130,8,7,1,13331,relay,7,2465828,1,0,0,4155089,4155091,2,858,4156677,4156678,dack,0,4176333,2465829,dack,709,,,False,2549.440812442,4125.543295402,4125.543295402,4126.551295346,4146.551295374,True,1,4544721,4500.753811086,released
130,7,7,1,13630,local,,2466179,1,0,0,2521080,2521082,8,725,2524195,2524196,dack,1,2543354,,,,,,,2549.54,2607.754292498,2607.754292498,2610.725292442,2630.72529247,True,1,4670458,4616.739811086,released
130,5,7,1,6549,relay,4,2466486,1,0,0,2506975,2506977,1,1454,2519335,2519336,ack,0,2519336,2466487,ack,723,,,False,2549.817812444,2591.527111114,2591.527111114,2604.839111086,2604.839111086,True,1,2519241,2604.625811086,released
130,3,3,1,13634,local,,2466847,1,0,0,2466855,2466857,1,3373,2476715,2476716,ack,0,2476716,,,,,,,2550.24,2550.240000028,2550.240000028,2559.027108077,2559.027108077,True,1,2476348,2558.527808077,released
130,3,3,1,13635,local,,2466866,1,0,0,2466874,2466876,1,3374,2476712,2476713,ack,0,2476713,,,,,,,2550.26,2550.260000028,2550.260000028,2559.027108077,2559.027108077,True,1,2476582,2558.787808077,released
130,5,2,1,9165,relay,4,2466997,1,0,0,2506982,2506984,1,1455,2520032,2520033,ack,0,2520033,2466998,ack,724,,,False,2550.467812444,2591.527111114,2591.527111114,2605.983111086,2605.983111086,True,1,2519594,2605.262811086,released
130,3,3,1,13638,local,,2467310,1,0,0,2467318,2467320,1,3375,2477445,2477446,ack,0,2477446,,,,,,,2550.72,2550.720000028,2550.720000028,2559.999288077,2559.999288077,True,1,2477173,2559.749808077,released
130,5,7,1,6570,relay,4,2468027,1,0,0,2513245,2513247,1,1456,2520029,2520030,ack,0,2520030,2468028,ack,726,,,False,2551.403812444,2598.183111114,2598.183111114,2605.983111086,2605.983111086,True,1,2519941,2605.821811086,released
130,3,3,1,13642,local,,2468175,1,0,0,2468183,2468185,1,3376,2478817,2478818,ack,0,2478818,,,,,,,2551.58,2551.580000028,2551.580000028,2561.403288077,2561.403288077,True,1,2477818,2560.503808077,released
130,3,3,1,13643,local,,2468206,1,0,0,2468214,2468216,1,3377,2478814,2478815,ack,0,2478815,,,,,,,2551.6,2551.600000028,2551.600000028,2561.403288077,2561.403288077,True,1,2478145,2560.763808077,released
130,5,7,1,6651,relay,4,2468530,1,0,0,2514107,2514109,1,1457,2520487,2520488,ack,0,2520488,2468531,ack,727,,,False,2551.923812444,2598.885111114,2598.885111114,2606.828111086,2606.828111086,True,1,2520247,2606.315811086,released
130,4,8,1,8163,relay,2,2468765,1,0,0,2689164,2689166,5,825,2691316,2691317,ack,1,2691317,2468767,ack,703,,,False,2552.248813632,2790.697292472,2790.697292472,2793.440292444,2793.440292444,True,1,2743883,2854.381811086,released
130,3,3,1,13647,local,,2469105,1,0,0,2469113,2469115,1,3378,2478811,2478812,ack,0,2478812,,,,,,,2552.5,2552.500000028,2552.500000028,2561.403288077,2561.403288077,True,1,2478428,2561.140808077,released
130,4,2,1,11241,relay,2,2469701,1,0,0,2690134,2690136,5,826,2692374,2692375,ack,1,2692375,2469702,ack,704,,,False,2553.158813632,2791.776292472,2791.776292472,2795.091292444,2795.091292444,True,1,2744031,2854.667811086,released
130,3,3,1,13650,local,,2469869,1,0,0,2469877,2469879,1,3379,2479405,2479406,ack,0,2479406,,,,,,,2553.24,2553.240000028,2553.240000028,2561.988288077,2561.988288077,True,1,2479236,2561.738808077,released
130,2,2,1,13651,local,,2470054,1,0,0,2837890,2837892,4,784,2838440,2838441,ack,0,2838441,,,,,,,2553.36,2960.19129366,2960.19129366,2960.854293632,2960.854293632,True,1,3069898,3182.696811086,released
130,4,7,1,7896,relay,2,2470323,1,0,0,2690290,2690292,5,827,2690902,2690903,ack,0,2690903,2470324,dack,705,,,False,2553.665813632,2791.9642925,2791.9642925,2792.855292444,2792.855292444,True,1,2742835,2853.289811086,released
130,2,7,1,9064,relay,8,2470821,1,0,0,2838447,2838449,4,785,2839203,2839204,dack,0,2857975,2470823,dack,617,,,False,2554.094815346,2960.85429366,2960.85429366,2961.595293632,2981.59529366,True,1,3078344,3189.703811086,released
130,8,7,1,13335,relay,7,2471311,1,0,0,4173139,4173141,2,859,4182117,4182118,dack,2,4223667,2471313,dack,710,,,False,2554.523812442,4143.808295402,4143.808295402,4151.225295346,4191.225295374,True,1,4552893,4506.980811086,released
130,3,3,1,13658,local,,2471579,1,0,0,2471587,2471589,1,3380,2480864,2480865,ack,0,2480865,,,,,,,2554.54,2554.540000028,2554.540000028,2563.210288077,2563.210288077,True,1,2480022,2562.310808077,released
130,3,3,1,13659,local,,2471600,1,0,0,2471608,2471610,1,3381,2480861,2480862,ack,0,2480862,,,,,,,2554.56,2554.560000028,2554.560000028,2563.210288077,2563.210288077,True,1,2480249,2562.583808077,released
130,3,3,1,13660,local,,2471631,1,0,0,2471639,2471641,1,3382,2480858,2480859,ack,0,2480859,,,,,,,2554.58,2554.580000028,2554.580000028,2563.210288077,2563.210288077,True,1,2480456,2562.843808077,released
130,7,7,1,13661,local,,2471828,1,0,0,2523287,2523289,8,726,2524193,2524194,dack,0,2543353,,,,,,,2554.76,2610.159292498,2610.159292498,2610.725292442,2630.72529247,True,1,4671570,4617.753811086,released
130,8,7,1,13389,relay,7,2472060,1,0,0,4174706,4174708,2,860,4175819,4175820,dack,0,4196308,2472061,dack,711,,,False,2555.095812442,4145.355295402,4145.355295402,4146.285295346,4166.285295374,True,1,4542967,4499.297811086,released
130,7,7,1,13664,local,,2472661,1,0,0,2524350,2524352,8,727,2525000,2525001,dack,0,2544590,,,,,,,2555.34,2610.874292498,2610.874292498,2611.440292442,2631.44029247,True,1,4684686,4629.778811086,released
130,3,3,1,13666,local,,2472833,1,0,0,2472844,2472846,1,3383,2481153,2481154,ack,0,2481154,,,,,,,2555.5,2555.500000028,2555.500000028,2563.548288077,2563.548288077,True,1,2481033,2563.480808077,released
130,5,5,1,13667,local,,2472838,1,0,0,2515874,2515876,1,1458,2520811,2520812,ack,0,2520812,,,,,,,2555.5,2600.094111114,2600.094111114,2607.439111086,2607.439111086,True,1,2520726,2607.264811086,released
130,8,7,1,13402,relay,7,2472921,1,0,0,4176337,4176339,2,861,4177127,4177128,dack,0,4197337,2472922,dack,712,,,False,2555.589812442,4146.551295402,4146.551295402,4147.156295346,4167.156295374,False,0,,,released
130,7,7,1,13670,local,,2473528,1,0,0,2528718,2528720,8,728,2530275,2530276,dack,0,2549780,,,,,,,2555.96,2616.815292498,2616.815292498,2617.888292442,2637.88829247,True,1,4679162,4624.110811086,released
130,5,5,1,13672,local,,2474023,1,0,0,2517388,2517390,1,1459,2521826,2521827,ack,0,2521827,,,,,,,2556.24,2601.472111114,2601.472111114,2608.635111086,2608.635111086,True,1,2521434,2608.148811086,released
130,5,7,1,6616,relay,4,2474153,1,0,0,2517395,2517397,1,1460,2522189,2522190,ack,0,2522190,2474155,ack,728,,,False,2556.408812444,2601.472111114,2601.472111114,2609.090111086,2609.090111086,True,1,2521993,2608.889811086,released
130,5,7,1,6605,relay,4,2474353,1,0,0,2517402,2517404,1,1461,2537438,2537439,no_ack,2,2537439,2474354,ack,725,,,False,2556.707812444,2601.472111114,2601.472111114,2623.086000028,2623.086000028,True,1,2546108,2632.848811086,released
130,3,3,1,13677,local,,2474756,1,0,0,2474764,2474766,1,3384,2481832,2481833,ack,0,2481833,,,,,,,2556.9,2556.900000028,2556.900000028,2564.656108077,2564.656108077,True,1,2481693,2564.403808077,released
130,3,3,1,13678,local,,2474792,1,0,0,2474800,2474802,1,3385,2482494,2482495,ack,0,2482495,,,,,,,2556.92,2556.920000028,2556.920000028,2565.475108077,2565.475108077,True,1,2482056,2564.910808077,released
130,5,2,1,9272,relay,4,2474945,1,0,0,2519345,2519347,1,1462,2524917,2524918,ack,0,2524918,2474946,ack,729,,,False,2557.162812444,2604.839111114,2604.839111114,2611.365111086,2611.365111086,True,1,2524457,2611.034811086,released
130,5,7,1,6657,relay,4,2475138,1,0,0,2519352,2519354,1,1463,2525765,2525766,ack,0,2525766,2475139,ack,730,,,False,2557.435812444,2604.839111114,2604.839111114,2612.457111086,2612.457111086,True,1,2525251,2611.788811086,released
130,3,3,1,13682,local,,2475227,1,0,0,2475235,2475237,1,3386,2482491,2482492,ack,0,2482492,,,,,,,2557.52,2557.520000028,2557.520000028,2565.475108077,2565.475108077,True,1,2482272,2565.274808077,released
130,4,7,1,7909,relay,2,2475321,1,0,0,2690910,2690912,5,828,2698679,2698680,no_ack,2,2698680,2475323,dack,706,,,False,2557.682813632,2792.855292472,2792.855292472,2802.185000028,2802.185000028,False,0,,,released
130,3,3,1,13685,local,,2475864,1,0,0,2475872,2475874,1,3387,2484479,2484480,ack,0,2484480,,,,,,,2558.04,2558.040000028,2558.040000028,2567.331288077,2567.331288077,True,1,2484356,2567.198808077,released
130,3,3,1,13688,local,,2476752,1,0,0,2476760,2476762,1,3388,2485312,2485313,ack,0,2485313,,,,,,,2559.04,2559.040000028,2559.040000028,2567.994288077,2567.994288077,True,1,2484826,2567.692808077,released
130,3,3,1,13689,local,,2476772,1,0,0,2476780,2476782,1,3389,2485787,2485788,ack,0,2485788,,,,,,,2559.06,2559.060000028,2559.060000028,2568.553288077,2568.553288077,True,1,2485725,2568.472808077,released
130,3,3,1,13691,local,,2477456,1,0,0,2477464,2477466,1,3390,2486482,2486483,ack,0,2486483,,,,,,,2560.0,2560.000000028,2560.000000028,2569.190288077,2569.190288077,True,1,2486171,2569.122808077,released
130,5,7,1,6698,relay,4,2477671,1,0,0,2519359,2519361,1,1464,2526358,2526359,ack,0,2526359,2477673,ack,733,,,False,2560.243812444,2604.839111114,2604.839111114,2613.432111086,2613.432111086,True,1,2526138,2612.984811086,released
130,4,8,1,8281,relay,2,2477822,1,0,0,2691323,2691325,5,829,2693884,2693885,ack,1,2693885,2477824,ack,707,,,False,2560.503813632,2793.440292472,2793.440292472,2797.314292444,2797.314292444,True,1,2753984,2864.703811086,released
130,4,8,1,8287,relay,2,2478458,1,0,0,2692381,2692383,5,830,2692835,2692836,ack,0,2692836,2478459,ack,708,,,False,2561.179813632,2795.091292472,2795.091292472,2795.676292444,2795.676292444,True,1,2753644,2864.209811086,released
130,3,3,1,13698,local,,2478833,1,0,0,2478841,2478843,1,3391,2487619,2487620,ack,0,2487620,,,,,,,2561.42,2561.420000028,2561.420000028,2570.061288077,2570.061288077,True,1,2486812,2569.512808077,released
130,3,3,1,13699,local,,2478854,1,0,0,2478862,2478864,1,3392,2487616,2487617,ack,0,2487617,,,,,,,2561.44,2561.440000028,2561.440000028,2570.061288077,2570.061288077,True,1,2487488,2569.902808077,released
130,3,3,1,13700,local,,2478885,1,0,0,2478893,2478895,1,3393,2488194,2488195,ack,0,2488195,,,,,,,2561.46,2561.460000028,2561.460000028,2570.620288077,2570.620288077,True,1,2487949,2570.344808077,released
130,3,3,1,13702,local,,2479418,1,0,0,2479426,2479428,1,3394,2488561,2488562,ack,0,2488562,,,,,,,2562.0,2562.000000028,2562.000000028,2571.075288077,2571.075288077,True,1,2488438,2570.929808077,released
130,4,7,1,7951,relay,2,2479466,1,0,0,2692843,2692845,5,831,2704815,2704816,no_ack,2,2704816,2479467,dack,709,,,False,2562.063813632,2795.676292472,2795.676292472,2809.140000028,2809.140000028,False,0,,,released
130,3,3,1,13707,local,,2480875,1,0,0,2480883,2480885,1,3395,2489382,2489383,ack,0,2489383,,,,,,,2563.22,2563.220000028,2563.220000028,2571.972288077,2571.972288077,True,1,2488964,2571.657808077,released
130,3,3,1,13708,local,,2480908,1,0,0,2480916,2480918,1,3396,2489588,2489589,ack,0,2489589,,,,,,,2563.24,2563.240000028,2563.240000028,2572.375288077,2572.375288077,True,1,2489532,2572.281808077,released
130,3,3,1,13709,local,,2480927,1,0,0,2480935,2480937,1,3397,2490128,2490129,ack,0,2490129,,,,,,,2563.26,2563.260000028,2563.260000028,2573.155288077,2573.155288077,True,1,2489784,2572.736808077,released
130,3,3,1,13711,local,,2481164,1,0,0,2481172,2481174,1,3398,2490807,2490808,ack,0,2490808,,,,,,,2563.56,2563.560000028,2563.560000028,2574.575108077,2574.575108077,True,1,2490308,2573.490808077,released
130,3,3,1,13714,local,,2481648,1,0,0,2481656,2481658,1,3399,2490804,2490805,ack,0,2490805,,,,,,,2564.34,2564.340000028,2564.340000028,2574.575108077,2574.575108077,True,1,2490453,2573.789808077,released
130,3,3,1,13716,local,,2481884,1,0,0,2481895,2481897,1,3400,2490801,2490802,ack,0,2490802,,,,,,,2564.66,2564.660000028,2564.660000028,2574.575108077,2574.575108077,True,1,2490753,2574.465808077,released
130,5,5,1,13717,local,,2481889,1,0,0,2520039,2520041,1,1465,2526710,2526711,ack,0,2526711,,,,,,,2564.66,2605.983111114,2605.983111114,2614.069111086,2614.069111086,True,1,2526652,2613.959811086,released
130,5,5,1,13718,local,,2481943,1,0,0,2520046,2520048,1,1466,2527168,2527169,ack,0,2527169,,,,,,,2564.68,2605.983111114,2605.983111114,2614.927111086,2614.927111086,True,1,2527046,2614.726811086,released
130,5,7,1,6662,relay,4,2482204,1,0,0,2520494,2520496,1,1467,2535710,2535711,ack,0,2535711,2482206,ack,731,,,False,2565.209812444,2606.828111114,2606.828111114,2621.479111086,2621.479111086,True,1,2535586,2621.330811086,released
130,3,3,1,13722,local,,2482529,1,0,0,2482537,2482539,1,3401,2491808,2491809,ack,0,2491809,,,,,,,2565.48,2565.480000028,2565.480000028,2575.485108077,2575.485108077,True,1,2491041,2574.829808077,released
130,3,3,1,13723,local,,2482551,1,0,0,2482559,2482561,1,3402,2492293,2492294,ack,0,2492294,,,,,,,2565.5,2565.500000028,2565.500000028,2575.901108077,2575.901108077,True,1,2492099,2575.739808077,released
130,8,7,1,13410,relay,7,2483172,1,0,0,4196312,4196314,2,862,4203551,4203552,dack,2,4244565,2483174,dack,713,,,False,2566.405812442,4166.285295402,4166.285295402,4171.882295346,4211.882295374,True,1,4605851,4558.993811086,released
130,4,7,1,7969,relay,2,2483737,1,0,0,2693891,2693893,5,832,2696895,2696896,ack,1,2696896,2483739,dack,710,,,False,2566.743813632,2797.314292472,2797.314292472,2800.304292444,2800.304292444,True,1,2784194,2897.931811086,released
130,7,7,1,13727,local,,2484194,1,0,0,2528725,2528727,8,729,2530273,2530274,dack,0,2549779,,,,,,,2567.06,2616.815292498,2616.815292498,2617.888292442,2637.88829247,True,1,4698447,4642.323811086,released
130,3,3,1,13729,local,,2484490,1,0,0,2484498,2484500,1,3403,2494227,2494228,ack,0,2494228,,,,,,,2567.34,2567.340000028,2567.340000028,2577.526108077,2577.526108077,True,1,2493526,2576.818808077,released
130,3,3,1,13731,local,,2485323,1,0,0,2485331,2485333,1,3404,2494224,2494225,ack,0,2494225,,,,,,,2568.0,2568.000000028,2568.000000028,2577.526108077,2577.526108077,True,1,2493991,2577.338808077,released
130,3,3,1,13733,local,,2485797,1,0,0,2485805,2485807,1,3405,2495311,2495312,ack,0,2495312,,,,,,,2568.56,2568.560000028,2568.560000028,2578.319108077,2578.319108077,True,1,2494637,2577.884808077,released
130,5,4,1,11666,relay,4,2486117,1,0,0,2520501,2520503,1,1468,2537801,2537802,ack,0,2537802,2486119,ack,734,,,False,2569.083812444,2606.828111114,2606.828111114,2623.637111086,2623.637111086,True,1,2536659,2622.318811086,released
130,8,7,1,13437,relay,7,2486189,1,0,0,4197341,4197343,2,863,4198458,4198459,dack,0,4218523,2486191,dack,714,,,False,2569.135812442,4167.156295402,4167.156295402,4167.904295346,4187.904295374,False,0,,,released
130,3,3,1,13737,local,,2486495,1,0,0,2486503,2486505,1,3406,2495308,2495309,ack,0,2495309,,,,,,,2569.2,2569.200000028,2569.200000028,2578.319108077,2578.319108077,True,1,2495076,2578.144808077,released
130,5,7,1,6729,relay,4,2486617,1,0,0,2520818,2520820,1,1469,2537798,2537799,ack,0,2537799,2486618,ack,732,,,False,2569.434812444,2607.439111114,2607.439111114,2623.637111086,2623.637111086,True,1,2536869,2622.643811086,released
130,4,4,1,13740,local,,2486825,1,0,0,2696902,2696904,5,833,2703815,2703816,ack,2,2703816,,,,,,,2569.52,2800.304292472,2800.304292472,2808.312292444,2808.312292444,True,1,2783190,2896.449811086,released
130,7,7,1,13741,local,,2487045,1,0,0,2535653,2535655,8,730,2536493,2536494,dack,0,2555332,,,,,,,2569.62,2621.417292498,2621.417292498,2622.061292442,2642.06129247,True,1,4679836,4625.059811086,released
130,8,7,1,13438,relay,7,2487180,1,0,0,4218527,4218529,2,864,4219690,4219691,dack,0,4239993,2487181,dack,715,,,False,2569.876812442,4187.904295402,4187.904295402,4188.938295346,4208.938295374,True,1,4598735,4550.296811086,released
130,5,2,1,9412,relay,4,2487185,1,0,0,2521833,2521835,1,1470,2542726,2542727,ack,0,2542727,2487186,ack,735,,,False,2569.876812444,2608.635111114,2608.635111114,2630.189111086,2630.189111086,True,1,2542623,2630.040811086,released
130,3,3,1,13745,local,,2487743,1,0,0,2487751,2487753,1,3407,2495917,2495918,ack,0,2495918,,,,,,,2570.08,2570.080000028,2570.080000028,2579.034108077,2579.034108077,True,1,2495794,2578.872808077,released
130,3,3,1,13746,local,,2487765,1,0,0,2487787,2487789,1,3408,2497025,2497026,ack,0,2497026,,,,,,,2570.1,2570.100000028,2570.100000028,2580.178108077,2580.178108077,True,1,2496557,2579.626808077,released
130,7,7,1,13747,local,,2487919,1,0,0,2543358,2543360,8,731,2545240,2545241,dack,0,2564716,,,,,,,2570.32,2630.725292498,2630.725292498,2631.824292442,2651.82429247,False,0,,,released
130,5,5,1,13749,local,,2488097,1,0,0,2522196,2522198,1,1471,2544518,2544519,ack,0,2544519,,,,,,,2570.5,2609.090111114,2609.090111114,2631.437111086,2631.437111086,True,1,2544164,2631.314811086,released
130,3,3,1,13750,local,,2488207,1,0,0,2488215,2488217,1,3409,2497022,2497023,ack,0,2497023,,,,,,,2570.64,2570.640000028,2570.640000028,2580.178108077,2580.178108077,True,1,2496959,2580.029808077,released
130,5,7,1,6783,relay,4,2488278,1,0,0,2522203,2522205,1,1472,2546871,2546872,ack,0,2546872,2488279,dack,737,,,False,2570.721812444,2609.090111114,2609.090111114,2633.634111086,2633.634111086,True,1,2545399,2632.016811086,released
130,5,7,1,6790,relay,4,2488519,1,0,0,2524924,2524926,1,1473,2546868,2546869,ack,0,2546869,2488520,dack,738,,,False,2571.072812444,2611.365111114,2611.365111114,2633.634111086,2633.634111086,True,1,2545912,2632.523811086,released
130,3,3,1,13754,local,,2488571,1,0,0,2488579,2488581,1,3410,2497605,2497606,ack,0,2497606,,,,,,,2571.08,2571.080000028,2571.080000028,2581.257108077,2581.257108077,True,1,2497221,2580.445808077,released
130,3,3,1,13756,local,,2489393,1,0,0,2489401,2489403,1,3411,2497602,2497603,ack,0,2497603,,,,,,,2571.98,2571.980000028,2571.980000028,2581.257108077,2581.257108077,True,1,2497345,2580.731808077,released
