schema,event_index,time_s,event,node,peer,packet_type,src,dst,sequence,rate_kbps,size_bytes,success,reason,pathloss_db,rx_power_dbm,noise_dbm,snr_db,jsr_db,header_errors,payload_errors,total_errors,route_cost,next_hop,security_count,reservation_slot,reservation_counter,detail,statistic,value
csr-differential-trace-v1,333,0.125,hop_completion,7,8,data,7,1,42,,,1,ack,,,,,,,,,,8,,,,hop_sequence=42;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=13;threshold_after=14;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,334,0.125,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,335,0.125,t22_checkpoint,7,,,,,126,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,336,0.126,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,337,0.126,hop_admission,7,8,data,7,1,43,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=43;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=14;neighbor_spad_before=15;neighbor_spad_after=14;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,338,0.126,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
csr-differential-trace-v1,339,0.126,t22_checkpoint,7,,,,,127,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,340,0.126,t22_checkpoint,7,,,,,128,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,341,0.128,hop_completion,7,8,data,7,1,43,,,1,ack,,,,,,,,,,8,,,,hop_sequence=43;resend_count=0;pending_before=1;pending_after=0;pending_limit=16;outstanding_before=1;outstanding_after=0;threshold_before=14;threshold_after=14;resend_queue_before=1;resend_queue_after=0;nsdp_released=1;capacity_released=1,,
csr-differential-trace-v1,342,0.128,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),0
csr-differential-trace-v1,343,0.128,t22_checkpoint,7,,,,,129,,,,,,,,,,,,,,,,,,,,
csr-differential-trace-v1,344,0.129,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,HOP.Resend Queue Size (packets),1
csr-differential-trace-v1,345,0.129,hop_admission,7,8,data,7,1,44,,,1,admitted,,,,,,,,,,8,,,,hop_sequence=44;pending_before=0;pending_after=1;pending_limit=16;global_spad_before=17;global_spad_after=16;outstanding_before=0;outstanding_after=1;threshold=14;neighbor_spad_before=15;neighbor_spad_after=14;resend_queue_before=0;resend_queue_after=1;resend_tracked=1;resend_overflow=0,,
csr-differential-trace-v1,346,0.129,statistic_sample,7,,,,,,,,,,,,,,,,,,,,,,,,MAC.Tx Queue Size (packets),1
