candidate,reference,statistic,unit,aggregation,time_s,candidate_value,reference_value,candidate_value_status,reference_value_status,candidate_raw_value,reference_raw_value,comparison_status,difference,relative_difference_percent
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,492.0,58805.333333333336,61568.0,observed,observed,,,both_observed,-2762.6666666666642,-4.487179487179483
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,504.0,57226.666666666664,59989.333333333336,observed,observed,,,both_observed,-2762.6666666666715,-4.605263157894745
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,516.0,64330.666666666664,58016.0,observed,observed,,,both_observed,6314.666666666664,10.884353741496595
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,528.0,59200.0,53280.0,observed,observed,,,both_observed,5920.0,11.11111111111111
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,540.0,64725.333333333336,64725.333333333336,observed,observed,,,both_observed,0.0,0.0
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,552.0,59200.0,56042.666666666664,observed,observed,,,both_observed,3157.3333333333358,5.6338028169014125
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,564.0,61173.333333333336,56437.333333333336,observed,observed,,,both_observed,4736.0,8.39160839160839
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,576.0,63936.0,63541.333333333336,observed,observed,,,both_observed,394.66666666666424,0.6211180124223564
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,588.0,63146.666666666664,56832.0,observed,observed,,,both_observed,6314.666666666664,11.111111111111107
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,600.0,57621.333333333336,61173.333333333336,observed,observed,,,both_observed,-3552.0,-5.806451612903225
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,612.0,64725.333333333336,62752.0,observed,observed,,,both_observed,1973.3333333333358,3.1446540880503187
matlab,ns3,Generator.Traffic Sent (bits/sec),bits/s,bucket_sum_per_second,624.0,59989.333333333336,57621.333333333336,observed,observed,,,both_observed,2368.0,4.10958904109589
