case,order,time_ns,event,node,peer,app_source,app_id,hop_seq,ack_bits,dack_bits,mac_state,ack_queue,data_queue,prep,counter,opportunity,advertised,hop_pending,neighbor_outstanding,neighbor_threshold,resend_queue,admitted,rate_kbps,power_dbm,nwk_waiting,nwk_custody,nsdp4,nsdp5,dack_holds
sw,142,620000000,blocked,5,1,5,17,0,0,0,1,1,0,1,2,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,143,624000028,tx_start,4,5,4,2,2,0,0,3,0,1,0,2,9,2,1,1,0,1,17,128,33,15,16,16,0,0
sw,144,640000000,offer,4,5,4,18,0,0,0,3,0,0,0,2,9,2,1,1,0,1,17,0,0,15,16,16,0,0
sw,145,640000000,blocked,4,5,4,18,0,0,0,3,0,0,0,2,9,2,1,1,0,1,17,0,0,15,16,16,0,0
sw,146,640000000,offer,5,1,5,17,0,0,0,1,1,0,1,0,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,147,640000000,blocked,5,1,5,17,0,0,0,1,1,0,1,0,3,7,1,1,0,1,16,0,0,16,17,1,16,0
sw,148,646501028,ingress_before,5,4,4,2,2,0,0,1,1,0,1,0,3,7,1,0,0,1,16,128,33,16,17,1,16,0
sw,149,646501028,ingress_after,5,4,4,2,2,0,0,1,1,0,1,0,3,7,1,0,0,1,16,128,33,17,18,2,16,0
sw,150,650000028,tx_start,5,4,0,0,2,3,0,3,1,0,0,3,7,3,1,0,0,1,16,128,33,17,18,2,16,0
sw,151,660000000,offer,4,5,4,18,0,0,0,1,0,0,0,1,9,2,1,1,0,1,17,0,0,15,16,16,0,0
sw,152,660000000,blocked,4,5,4,18,0,0,0,1,0,0,0,1,9,2,1,1,0,1,17,0,0,15,16,16,0,0
sw,153,660000000,offer,5,1,5,17,0,0,0,3,1,0,0,3,7,3,1,1,0,1,16,0,0,17,18,2,16,0
sw,154,660000000,blocked,5,1,5,17,0,0,0,3,1,0,0,3,7,3,1,1,0,1,16,0,0,17,18,2,16,0
sw,155,672081028,ingress_before,4,5,0,0,2,3,0,1,0,0,0,0,9,2,1,1,0,1,17,128,33,15,16,16,0,0
sw,156,672081028,release,4,5,4,0,0,0,0,1,0,0,0,0,9,2,0,0,0,1,17,0,0,15,15,15,0,0
sw,157,672081028,ingress_after,4,5,0,0,2,3,0,1,0,0,0,0,9,2,0,0,0,0,17,128,33,15,15,15,0,0
sw,158,680000000,offer,4,5,4,18,0,0,0,1,0,1,1,9,9,2,1,1,0,1,17,0,0,14,15,15,0,0
sw,159,680000000,admit,4,5,4,18,0,0,0,1,0,1,1,9,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,160,680000000,offer,5,1,5,17,0,0,0,1,1,0,1,2,7,3,1,1,0,1,16,0,0,17,18,2,16,0
sw,161,680000000,blocked,5,1,5,17,0,0,0,1,1,0,1,2,7,3,1,1,0,1,16,0,0,17,18,2,16,0
sw,162,698501028,tx_start,1,5,0,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
sw,163,700000000,offer,4,5,4,19,0,0,0,1,0,1,1,8,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,164,700000000,blocked,4,5,4,19,0,0,0,1,0,1,1,8,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,165,700000000,offer,5,1,5,17,0,0,0,1,1,0,1,1,7,3,1,1,0,1,16,0,0,17,18,2,16,0
sw,166,700000000,blocked,5,1,5,17,0,0,0,1,1,0,1,1,7,3,1,1,0,1,16,0,0,17,18,2,16,0
sw,167,715000028,tx_start,5,4,0,0,2,3,0,3,1,0,0,7,3,7,1,0,0,1,16,128,33,17,18,2,16,0
sw,168,720000000,offer,4,5,4,19,0,0,0,1,0,1,1,6,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,169,720000000,blocked,4,5,4,19,0,0,0,1,0,1,1,6,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,170,720000000,offer,5,1,5,17,0,0,0,3,1,0,0,7,3,7,1,1,0,1,16,0,0,17,18,2,16,0
sw,171,720000000,blocked,5,1,5,17,0,0,0,3,1,0,0,7,3,7,1,1,0,1,16,0,0,17,18,2,16,0
sw,172,720582028,ingress_before,5,1,0,0,1,1,0,3,1,0,0,7,3,7,1,1,0,1,16,128,33,17,18,2,16,0
sw,173,720582028,release,5,1,5,0,0,0,0,3,1,0,0,7,3,7,0,0,0,1,16,0,0,17,17,2,15,0
sw,174,720582028,ingress_after,5,1,0,0,1,1,0,3,1,0,0,7,3,7,0,0,0,0,16,128,33,17,17,2,15,0
sw,175,737081028,ingress_before,4,5,0,0,2,3,0,1,0,1,1,5,9,2,1,1,0,1,18,128,33,15,16,16,0,0
sw,176,737081028,ingress_after,4,5,0,0,2,3,0,1,0,1,1,5,9,2,1,1,0,1,18,128,33,15,16,16,0,0
sw,177,737501028,tx_start,1,5,0,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
sw,178,740000000,offer,4,5,4,19,0,0,0,1,0,1,1,5,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,179,740000000,blocked,4,5,4,19,0,0,0,1,0,1,1,5,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,180,740000000,offer,5,1,5,17,0,0,0,1,1,1,1,7,3,7,1,1,0,1,16,0,0,16,17,2,15,0
sw,181,740000000,admit,5,1,5,17,0,0,0,1,1,1,1,7,3,7,1,1,0,1,17,0,0,17,18,2,16,0
sw,182,759582028,ingress_before,5,1,0,0,1,1,0,1,1,1,1,5,3,7,1,1,0,1,17,128,33,17,18,2,16,0
sw,183,759582028,ingress_after,5,1,0,0,1,1,0,1,1,1,1,5,3,7,1,1,0,1,17,128,33,17,18,2,16,0
sw,184,760000000,offer,4,5,4,19,0,0,0,1,0,1,1,3,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,185,760000000,blocked,4,5,4,19,0,0,0,1,0,1,1,3,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,186,760000000,offer,5,1,5,18,0,0,0,1,1,1,1,5,3,7,1,1,0,1,17,0,0,17,18,2,16,0
sw,187,760000000,blocked,5,1,5,18,0,0,0,1,1,1,1,5,3,7,1,1,0,1,17,0,0,17,18,2,16,0
sw,188,776501028,tx_start,1,5,0,0,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,128,33,0,0,0,0,0
sw,189,780000000,offer,4,5,4,19,0,0,0,1,0,1,1,2,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,190,780000000,blocked,4,5,4,19,0,0,0,1,0,1,1,2,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,191,780000000,offer,5,1,5,18,0,0,0,1,1,1,1,4,3,7,1,1,0,1,17,0,0,17,18,2,16,0
sw,192,780000000,blocked,5,1,5,18,0,0,0,1,1,1,1,4,3,7,1,1,0,1,17,0,0,17,18,2,16,0
sw,193,798582028,ingress_before,5,1,0,0,1,1,0,1,1,1,1,2,3,7,1,1,0,1,17,128,33,17,18,2,16,0
sw,194,798582028,ingress_after,5,1,0,0,1,1,0,1,1,1,1,2,3,7,1,1,0,1,17,128,33,17,18,2,16,0
sw,195,800000000,offer,4,5,4,19,0,0,0,1,0,1,1,0,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,196,800000000,blocked,4,5,4,19,0,0,0,1,0,1,1,0,9,2,1,1,0,1,18,0,0,15,16,16,0,0
sw,197,800000000,offer,5,1,5,18,0,0,0,1,1,1,1,2,3,7,1,1,0,1,17,0,0,17,18,2,16,0
sw,198,800000000,blocked,5,1,5,18,0,0,0,1,1,1,1,2,3,7,1,1,0,1,17,0,0,17,18,2,16,0
sw,199,806000028,tx_start,4,5,4,3,3,0,0,3,0,1,0,2,9,2,1,1,0,1,18,128,33,15,16,16,0,0
